id_festival,envergure_territoriale_festival,code_insee_commune_festival,adresse_postale_festival,complement_adresse_festival,geocodage_xy_festival,latitude_festival,longitude_festival,id_commune,GeoPoint_festival
6414,,49167,16 Route De Buchêne,Commune de St Jean des Mauvrets,"47.40011602, -0.484584915233",47.40011602,-0.484584915233,17244,POINT(-0.484584915233 47.40011602)
6618,,49193,,,"47.1327247986, -0.875212635921",47.1327247986,-0.875212635921,17255,POINT(-0.875212635921 47.1327247986)
5939,,49194,,,"47.4603950447, -0.284298744303",47.4603950447,-0.284298744303,17256,POINT(-0.284298744303 47.4603950447)
353,Départementale,49200,2 Rue De Bretagne,,"47.5607664036, -0.683468497352",47.5607664036,-0.683468497352,17258,POINT(-0.683468497352 47.5607664036)
2682,,49201,,,"47.4070050575, -0.256671293231",47.4070050575,-0.256671293231,17259,POINT(-0.256671293231 47.4070050575)
2394,,49215,,,"47.1287547622, -0.125278817925",47.1287547622,-0.125278817925,17264,POINT(-0.125278817925 47.1287547622)
3515,,49215,3 Rue Georges Girouy,,"47.1287547622, -0.125278817925",47.1287547622,-0.125278817925,17264,POINT(-0.125278817925 47.1287547622)
4223,,49215,,,"47.1287547622, -0.125278817925",47.1287547622,-0.125278817925,17264,POINT(-0.125278817925 47.1287547622)
2702,,49223,37 Route de Nantes,,"47.3952383531, -0.553551118702",47.3952383531,-0.553551118702,17272,POINT(-0.553551118702 47.3952383531)
4952,,49223,,,"47.3952383531, -0.553551118702",47.3952383531,-0.553551118702,17272,POINT(-0.553551118702 47.3952383531)
6298,,49223,,,"47.3952383531, -0.553551118702",47.3952383531,-0.553551118702,17272,POINT(-0.553551118702 47.3952383531)
6985,,49228,Lieu-dit Le Patis,,"47.5070164198, 0.109706678066",47.5070164198,0.109706678066,17274,POINT(0.109706678066 47.5070164198)
1692,Régionale,49244,1 Rue du Grenier à Sel,,"47.3429800481, -0.869186945487",47.3429800481,-0.869186945487,17281,POINT(-0.869186945487 47.3429800481)
5270,,49244,,,"47.3429800481, -0.869186945487",47.3429800481,-0.869186945487,17281,POINT(-0.869186945487 47.3429800481)
6500,,49244,,,"47.3429800481, -0.869186945487",47.3429800481,-0.869186945487,17281,POINT(-0.869186945487 47.3429800481)
7115,,49246,7 Rue Charles de Gaulle,,"47.4272536106, -0.512677371617",47.4272536106,-0.512677371617,17282,POINT(-0.512677371617 47.4272536106)
2362,,49261,,,"47.374115152, -0.222562814963",47.374115152,-0.222562814963,17289,POINT(-0.222562814963 47.374115152)
5071,,49261,Avenue de l'amphithéâtre,,"47.374115152, -0.222562814963",47.374115152,-0.222562814963,17289,POINT(-0.222562814963 47.374115152)
723,Intercommunale,49307,,"Extérieur ( chapelle , lieu public et privé )","47.4219645317, -0.319673646947",47.4219645317,-0.319673646947,17308,POINT(-0.319673646947 47.4219645317)
7061,,49323,Avenue Du parc,Parc André Delibes,"47.5123317726, -0.475837998559",47.5123317726,-0.475837998559,17313,POINT(-0.475837998559 47.5123317726)
2141,,49328,,,"47.2673853525, -0.0830410591988",47.2673853525,-0.0830410591988,17315,POINT(-0.0830410591988 47.2673853525)
6511,,49328,,,"47.2673853525, -0.0830410591988",47.2673853525,-0.0830410591988,17315,POINT(-0.0830410591988 47.2673853525)
7109,,49328,,,"47.2673853525, -0.0830410591988",47.2673853525,-0.0830410591988,17315,POINT(-0.0830410591988 47.2673853525)
3050,,49329,,,"47.405865718, -0.667155831696",47.405865718,-0.667155831696,17316,POINT(-0.667155831696 47.405865718)
5165,,49329,,,"47.405865718, -0.667155831696",47.405865718,-0.667155831696,17316,POINT(-0.667155831696 47.405865718)
771,Intercommunale,49331,,Parc de Bourg Chevreau,"47.7016654227, -0.863354104119",47.7016654227,-0.863354104119,17318,POINT(-0.863354104119 47.7016654227)
3247,,49331,,,"47.7016654227, -0.863354104119",47.7016654227,-0.863354104119,17318,POINT(-0.863354104119 47.7016654227)
4271,,49331,,,"47.7016654227, -0.863354104119",47.7016654227,-0.863354104119,17318,POINT(-0.863354104119 47.7016654227)
5166,,49331,,,"47.7016654227, -0.863354104119",47.7016654227,-0.863354104119,17318,POINT(-0.863354104119 47.7016654227)
2786,,49347,,,"47.6245599519, -0.44344301136",47.6245599519,-0.44344301136,17329,POINT(-0.44344301136 47.6245599519)
6344,,49353,,,"47.451357179, -0.473458788346",47.451357179,-0.473458788346,17331,POINT(-0.473458788346 47.451357179)
2765,,49355,,,"47.1227107975, -0.801475622875",47.1227107975,-0.801475622875,17332,POINT(-0.801475622875 47.1227107975)
5537,,50002,rue de la Petite Falaise,,"49.1154902114, -1.12991373053",49.1154902114,-1.12991373053,17348,POINT(-1.12991373053 49.1154902114)
322,Départementale,5001,,Les chalets,"44.8163462455, 6.94164442809",44.8163462455,6.94164442809,1709,POINT(6.94164442809 44.8163462455)
7143,,5001,,Le Bourg,"44.8163462455, 6.94164442809",44.8163462455,6.94164442809,1709,POINT(6.94164442809 44.8163462455)
3012,,50030,,Le Crako,"49.6687321744, -1.26330967066",49.6687321744,-1.26330967066,17366,POINT(-1.26330967066 49.6687321744)
2681,,50041,,Manoir du Tourp - OMMONVILLE LA ROGUE,"49.6631647329, -1.84267363083",49.6631647329,-1.84267363083,17375,POINT(-1.84267363083 49.6631647329)
309,Départementale,5006,17 Avenue Charles de gaulle,,"44.7821732712, 6.47214497323",44.7821732712,6.47214497323,1712,POINT(6.47214497323 44.7821732712)
321,Départementale,5006,Avenue De vallouise,Foyer culturel,"44.7821732712, 6.47214497323",44.7821732712,6.47214497323,1712,POINT(6.47214497323 44.7821732712)
1841,,5006,,,"44.7821732712, 6.47214497323",44.7821732712,6.47214497323,1712,POINT(6.47214497323 44.7821732712)
948,Intercommunale,50066,21 Place De la Gare,,"48.7634529301, -1.52729216893",48.7634529301,-1.52729216893,17391,POINT(-1.52729216893 48.7634529301)
3131,,50087,Mairie,SECTION CULTURE ET LOISIRS DE L ASSO FAMILLE RURALE DE BRIX,"49.5534145945, -1.57357010117",49.5534145945,-1.57357010117,17406,POINT(-1.57357010117 49.5534145945)
6753,,50090,Lieu-dit Le Parc,,"48.5185588487, -0.971234303313",48.5185588487,-0.971234303313,17408,POINT(-0.971234303313 48.5185588487)
217,Départementale,50099,19 rue Holgate,,"49.2963250601, -1.2559215726",49.2963250601,-1.2559215726,17416,POINT(-1.2559215726 49.2963250601)
432,Départementale,50102,1 Mairie,,"48.749037599, -1.55955935077",48.749037599,-1.55955935077,17418,POINT(-1.55955935077 48.749037599)
4321,,50102,Mairie,,"48.749037599, -1.55955935077",48.749037599,-1.55955935077,17418,POINT(-1.55955935077 48.749037599)
1176,Intercommunale,50129,,,"49.633412156, -1.63390160204",49.633412156,-1.63390160204,17433,POINT(-1.63390160204 49.633412156)
1388,Nationale,50129,,,"49.633412156, -1.63390160204",49.633412156,-1.63390160204,17433,POINT(-1.63390160204 49.633412156)
4712,,50129,61 rue de L'Abbaye,Espace René Le Bas,"49.633412156, -1.63390160204",49.633412156,-1.63390160204,17433,POINT(-1.63390160204 49.633412156)
4713,,50129,Place Napoléon,,"49.633412156, -1.63390160204",49.633412156,-1.63390160204,17433,POINT(-1.63390160204 49.633412156)
5051,,50129,1 Quai de la Hune,Plage verte,"49.633412156, -1.63390160204",49.633412156,-1.63390160204,17433,POINT(-1.63390160204 49.633412156)
6587,,50129,41 Avenue Capel,,"49.633412156, -1.63390160204",49.633412156,-1.63390160204,17433,POINT(-1.63390160204 49.633412156)
2205,,50147,,,"49.0566189539, -1.44345003609",49.0566189539,-1.44345003609,17444,POINT(-1.44345003609 49.0566189539)
2356,,50147,1 Place Rue Saint-Nicolas,Eglise Saint-Nicolas,"49.0566189539, -1.44345003609",49.0566189539,-1.44345003609,17444,POINT(-1.44345003609 49.0566189539)
4746,,50147,2 rue Milon,,"49.0566189539, -1.44345003609",49.0566189539,-1.44345003609,17444,POINT(-1.44345003609 49.0566189539)
5057,,50147,1 rue du puits Notre-Dame,LES MAIS DE LA CATHEDRALE DE COUTANCES,"49.0566189539, -1.44345003609",49.0566189539,-1.44345003609,17444,POINT(-1.44345003609 49.0566189539)
977,Intercommunale,50167,Route de la Plage,Dune,"48.7166999564, -1.48832263825",48.7166999564,-1.48832263825,17459,POINT(-1.48832263825 48.7166999564)
454,Intercommunale,5017,32 Place De la mairie,,"44.5797566279, 6.21267983536",44.5797566279,6.21267983536,1722,POINT(6.21267983536 44.5797566279)
4745,,5017,17 Rue Carnot,Association l'hymne des poètes,"44.5797566279, 6.21267983536",44.5797566279,6.21267983536,1722,POINT(6.21267983536 44.5797566279)
2138,,50178,23 Rue de Hacouville,,"49.6810861003, -1.45453917857",49.6810861003,-1.45453917857,17467,POINT(-1.45453917857 49.6810861003)
572,Intercommunale,50218,Place Foch,,"48.8327078372, -1.56670866413",48.8327078372,-1.56670866413,17494,POINT(-1.56670866413 48.8327078372)
2524,,50218,12 Place Place d'Armes,Salle Bazeilles,"48.8327078372, -1.56670866413",48.8327078372,-1.56670866413,17494,POINT(-1.56670866413 48.8327078372)
5073,,50218,,,"48.8327078372, -1.56670866413",48.8327078372,-1.56670866413,17494,POINT(-1.56670866413 48.8327078372)
2067,,50228,,La Davière - Hambye,"48.947434282, -1.25972475614",48.947434282,-1.25972475614,17500,POINT(-1.25972475614 48.947434282)
143,Départementale,5023,,,"44.8994986041, 6.64947524018",44.8994986041,6.64947524018,1727,POINT(6.64947524018 44.8994986041)
476,Intercommunale,5023,35 Rue Pasteur,,"44.8994986041, 6.64947524018",44.8994986041,6.64947524018,1727,POINT(6.64947524018 44.8994986041)
6106,,5023,,Cité vauban - porte d'embrun,"44.8994986041, 6.64947524018",44.8994986041,6.64947524018,1727,POINT(6.64947524018 44.8994986041)
6120,,5023,,,"44.8994986041, 6.64947524018",44.8994986041,6.64947524018,1727,POINT(6.64947524018 44.8994986041)
7144,,5023,,,"44.8994986041, 6.64947524018",44.8994986041,6.64947524018,1727,POINT(6.64947524018 44.8994986041)
3976,,5026,1 Place Philippe lamour,Église Saint-Sébastien,"44.6526516194, 6.80366189831",44.6526516194,6.80366189831,1730,POINT(6.80366189831 44.6526516194)
1915,,50267,2 rue Paul Jeanson,Abbaye de Lessay,"49.2167143742, -1.52478862014",49.2167143742,-1.52478862014,17529,POINT(-1.52478862014 49.2167143742)
2242,,50267,16 Rue La Grande Huberderie,Espace culturel,"49.2167143742, -1.52478862014",49.2167143742,-1.52478862014,17529,POINT(-1.52478862014 49.2167143742)
5247,,50281,Abbaye Sainte-Trinité-de-la-Lucerne,LES AMIS DE L'ABBAYE DE LA LUCERNE,"48.788392012, -1.40995865422",48.788392012,-1.40995865422,17542,POINT(-1.40995865422 48.788392012)
2690,,50321,,,"49.1423322166, -1.07833436341",49.1423322166,-1.07833436341,17566,POINT(-1.07833436341 49.1423322166)
6819,,50349,1 Plage de Montmartin,,"48.9910212765, -1.52994382531",48.9910212765,-1.52994382531,17581,POINT(-1.52994382531 48.9910212765)
5605,,50353,,,"48.6222106276, -1.53309065436",48.6222106276,-1.53309065436,17585,POINT(-1.53309065436 48.6222106276)
1937,,5038,,,"44.7677289666, 6.8000656504",44.7677289666,6.8000656504,1740,POINT(6.8000656504 44.7677289666)
2198,,5040,,,"44.5455124295, 6.28782392595",44.5455124295,6.28782392595,1742,POINT(6.28782392595 44.5455124295)
6292,,50401,23 ROUTE des 4 Cures,,"49.4674285357, -1.77803993341",49.4674285357,-1.77803993341,17619,POINT(-1.77803993341 49.4674285357)
4051,,50403,26 rue du Parc,,"49.1646654807, -1.55903985715",49.1646654807,-1.55903985715,17621,POINT(-1.55903985715 49.1646654807)
5266,,50410,,,"48.5689721753, -1.48653363271",48.5689721753,-1.48653363271,17626,POINT(-1.48653363271 48.5689721753)
1392,Nationale,5044,,,"44.5376065379, 6.62470372696",44.5376065379,6.62470372696,1743,POINT(6.62470372696 44.5376065379)
131,Départementale,5046,Place Place barthelon,,"44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
1766,Régionale,5046,,Centre-ville,"44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
3054,,5046,3 Rue Rue de l'archevêché,Cathédrale notre-dame du réal,"44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
5580,,5046,,,"44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
5982,,5046,,,"44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
6093,,5046,1 Avenue Du plan d'eau,Plan d'eau d'embrun,"44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
6136,,5046,3 Rue Maréchal de lattre de tassigny,"Jardin du roc, espace delaroche","44.5804294908, 6.47559298927",44.5804294908,6.47559298927,1745,POINT(6.47559298927 44.5804294908)
2839,,5047,,,"44.2138373403, 5.72894553965",44.2138373403,5.72894553965,1746,POINT(5.72894553965 44.2138373403)
5848,,50484,46 RUE Waldeck-Rousseau,Salles des fêtes 50600 St-Hilaire du Harcouet,"48.5720535322, -1.08283897698",48.5720535322,-1.08283897698,17680,POINT(-1.08283897698 48.5720535322)
2880,,50499,5 rue Principale,,"48.7494442333, -1.11520234761",48.7494442333,-1.11520234761,17692,POINT(-1.11520234761 48.7494442333)
346,Départementale,50502,,,"49.1099624249, -1.07755642702",49.1099624249,-1.07755642702,17694,POINT(-1.07755642702 49.1099624249)
848,Intercommunale,50502,165 rue Mesnilcroc,,"49.1099624249, -1.07755642702",49.1099624249,-1.07755642702,17694,POINT(-1.07755642702 49.1099624249)
3558,,50502,25 Place du Champ de Mars,,"49.1099624249, -1.07755642702",49.1099624249,-1.07755642702,17694,POINT(-1.07755642702 49.1099624249)
5500,,50502,,,"49.1099624249, -1.07755642702",49.1099624249,-1.07755642702,17694,POINT(-1.07755642702 49.1099624249)
6868,,50502,,,"49.1099624249, -1.07755642702",49.1099624249,-1.07755642702,17694,POINT(-1.07755642702 49.1099624249)
760,Intercommunale,50532,,,"48.8023738223, -1.54696599127",48.8023738223,-1.54696599127,17715,POINT(-1.54696599127 48.8023738223)
3048,,50550,Rue Chesnée,,"49.1238164508, -1.40639536649",49.1238164508,-1.40639536649,17729,POINT(-1.40639536649 49.1238164508)
5675,,50562,,Fort de la Hougue,"49.5993508281, -1.27306891683",49.5993508281,-1.27306891683,17735,POINT(-1.27306891683 49.5993508281)
5345,,50567,1 Maison Maison Guerrotte,,"49.5728877751, -1.4894487737",49.5728877751,-1.4894487737,17739,POINT(-1.4894487737 49.5728877751)
1139,Intercommunale,50592,Route de Pont-Farcy,La Minoterie,"48.9633310504, -1.08464396412",48.9633310504,-1.08464396412,17760,POINT(-1.08464396412 48.9633310504)
5950,,50592,,,"48.9633310504, -1.08464396412",48.9633310504,-1.08464396412,17760,POINT(-1.08464396412 48.9633310504)
302,Départementale,5061,137 Boulevard Georges pompidou,Théâtre la passerelle - scène nationale de gap et des alpes du sud,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
613,Intercommunale,5061,2 Route De veynes,Mairie de gap - campus des 3 fontaines,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
1064,Intercommunale,5061,2 Route De veynes,Campus des 3 fontaines,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
1818,,5061,,,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
1875,,5061,,,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
1977,,5061,,,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
1980,,5061,,,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
2871,,5061,Boulevard Pompidou,Parc de la pépinière,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
3038,,5061,8 Place Jean marcellin,,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
3910,,5061,3 Rue Du colonel roux,,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
5878,,5061,Rue Bayard,Université du Temps Libre,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
6949,,5061,137 Boulevard Georges Pompidou,Médiathèque,"44.5798600596, 6.06486052138",44.5798600596,6.06486052138,1760,POINT(6.06486052138 44.5798600596)
4866,,50612,11 Route Saint-Léonard,,"48.6760046422, -1.42560331067",48.6760046422,-1.42560331067,17774,POINT(-1.42560331067 48.6760046422)
3911,,5063,,Office du tourisme du pays de La Meije,"45.0601102401, 6.28406977587",45.0601102401,6.28406977587,1762,POINT(6.28406977587 45.0601102401)
6208,,5063,,,"45.0601102401, 6.28406977587",45.0601102401,6.28406977587,1762,POINT(6.28406977587 45.0601102401)
530,Intercommunale,50639,50 Place Place de la Commanderie,,"48.8344159273, -1.22248057231",48.8344159273,-1.22248057231,17789,POINT(-1.22248057231 48.8344159273)
6085,,5065,,Salle basse de l'arsenal mont-dauphin,"44.6680987436, 6.7010158705",44.6680987436,6.7010158705,1764,POINT(6.7010158705 44.6680987436)
2779,,5070,,,"44.3340345431, 5.81650957133",44.3340345431,5.81650957133,1767,POINT(5.81650957133 44.3340345431)
3083,,5070,2 Avenue Arthur Audibert,,"44.3340345431, 5.81650957133",44.3340345431,5.81650957133,1767,POINT(5.81650957133 44.3340345431)
3173,,5070,,,"44.3340345431, 5.81650957133",44.3340345431,5.81650957133,1767,POINT(5.81650957133 44.3340345431)
6071,,5070,,,"44.3340345431, 5.81650957133",44.3340345431,5.81650957133,1767,POINT(5.81650957133 44.3340345431)
6274,,5070,,,"44.3340345431, 5.81650957133",44.3340345431,5.81650957133,1767,POINT(5.81650957133 44.3340345431)
238,Départementale,5082,23 Rue Cabrié,Association ascen-danse,"44.6690562408, 6.62465091015",44.6690562408,6.62465091015,1779,POINT(6.62465091015 44.6690562408)
316,Départementale,5093,,Office du tourisme,"45.0441286352, 6.59862935541",45.0441286352,6.59862935541,1788,POINT(6.59862935541 45.0441286352)
2241,,5098,,,"44.4850666477, 6.57973142216",44.4850666477,6.57973142216,1793,POINT(6.57973142216 44.4850666477)
3077,,5101,Parking Les eyssards,,"44.899639207, 6.43586430867",44.899639207,6.43586430867,1796,POINT(6.43586430867 44.899639207)
1973,,51019,,,"49.1972757573, 4.41096827282",49.1972757573,4.41096827282,17811,POINT(4.41096827282 49.1972757573)
4125,,51030,,,"49.0625907596, 3.9973447815",49.0625907596,3.9973447815,17819,POINT(3.9973447815 49.0625907596)
4305,,51030,,,"49.0625907596, 3.9973447815",49.0625907596,3.9973447815,17819,POINT(3.9973447815 49.0625907596)
2494,,51050,,,"48.8453830392, 3.59711725011",48.8453830392,3.59711725011,17839,POINT(3.59711725011 48.8453830392)
4993,,5106,,Cour de l'école,"44.5433412641, 6.33640431241",44.5433412641,6.33640431241,1800,POINT(6.33640431241 44.5433412641)
928,Intercommunale,5110,Place De l'église,Vallouise,"44.8144250588, 6.4647473741",44.8144250588,6.4647473741,1804,POINT(6.4647473741 44.8144250588)
3078,,5110,,,"44.8144250588, 6.4647473741",44.8144250588,6.4647473741,1804,POINT(6.4647473741 44.8144250588)
4496,,5110,,,"44.8144250588, 6.4647473741",44.8144250588,6.4647473741,1804,POINT(6.4647473741 44.8144250588)
1936,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
2653,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
2909,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
3468,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
4706,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
5396,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
6201,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
6758,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
6759,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
7026,,51108,,,"48.9640892125, 4.37883539725",48.9640892125,4.37883539725,17894,POINT(4.37883539725 48.9640892125)
3703,,5114,Station de réallon,,"44.6107753971, 6.36046039369",44.6107753971,6.36046039369,1808,POINT(6.36046039369 44.6107753971)
4947,,51183,,,"49.3196081983, 4.0061261454",49.3196081983,4.0061261454,17964,POINT(4.0061261454 49.3196081983)
2892,,5119,,,"44.6240380773, 6.62317402744",44.6240380773,6.62317402744,1813,POINT(6.62317402744 44.6240380773)
7158,,5119,,,"44.6240380773, 6.62317402744",44.6240380773,6.62317402744,1813,POINT(6.62317402744 44.6240380773)
2510,,51193,,,"48.9772975479, 4.51921227291",48.9772975479,4.51921227291,17973,POINT(4.51921227291 48.9772975479)
6774,,51217,,,"49.062193047, 3.6454130311",49.062193047,3.6454130311,17995,POINT(3.6454130311 49.062193047)
6399,,51230,,,"49.037000689, 3.93144626202",49.037000689,3.93144626202,18007,POINT(3.93144626202 49.037000689)
4528,,51266,,,"49.1188404223, 4.03185929464",49.1188404223,4.03185929464,18041,POINT(4.03185929464 49.1188404223)
3794,,51287,,,"49.085558433, 3.94419700261",49.085558433,3.94419700261,18061,POINT(3.94419700261 49.085558433)
3039,,51291,,,"49.3318496346, 3.9143354087",49.3318496346,3.9143354087,18065,POINT(3.9143354087 49.3318496346)
4975,,51312,,,"49.0158806281, 4.27525107126",49.0158806281,4.27525107126,18085,POINT(4.27525107126 49.0158806281)
434,Départementale,5133,10 Rue De la villette,,"44.9346479572, 6.60139023926",44.9346479572,6.60139023926,1825,POINT(6.60139023926 44.9346479572)
5894,,5133,,,"44.9346479572, 6.60139023926",44.9346479572,6.60139023926,1825,POINT(6.60139023926 44.9346479572)
4573,,51380,,,"48.8802869076, 3.56048556258",48.8802869076,3.56048556258,18147,POINT(3.56048556258 48.8802869076)
266,Départementale,5139,,Mairie,"44.6775419763, 5.94047368781",44.6775419763,5.94047368781,1829,POINT(5.94047368781 44.6775419763)
4774,,5139,,Office de tourisme du dévoluy,"44.6775419763, 5.94047368781",44.6775419763,5.94047368781,1829,POINT(5.94047368781 44.6775419763)
5088,,5139,1 Chemin Des gicons,Mère Église,"44.6775419763, 5.94047368781",44.6775419763,5.94047368781,1829,POINT(5.94047368781 44.6775419763)
6076,,51391,,,"49.2724383199, 3.88749263388",49.2724383199,3.88749263388,18156,POINT(3.88749263388 49.2724383199)
465,Intercommunale,5145,Chemin De l'aigle,Pont du fossé,"44.6744954225, 6.23085847467",44.6744954225,6.23085847467,1833,POINT(6.23085847467 44.6744954225)
466,Intercommunale,5145,Chemin De l'aigle,Pont du fossé,"44.6744954225, 6.23085847467",44.6744954225,6.23085847467,1833,POINT(6.23085847467 44.6744954225)
1006,Intercommunale,5145,2 Place Place de la mairie,,"44.6744954225, 6.23085847467",44.6744954225,6.23085847467,1833,POINT(6.23085847467 44.6744954225)
2284,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
2426,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
2595,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
2596,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
2731,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
2813,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
3393,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
3540,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
3541,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
4058,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
4435,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
4604,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
4905,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
4982,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
5133,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
5482,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
5483,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
5653,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
5823,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
5896,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
6301,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
6675,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
6853,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
7027,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
7072,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
7073,,51454,,,"49.2514906066, 4.0402302322",49.2514906066,4.0402302322,18212,POINT(4.0402302322 49.2514906066)
2435,,51472,,,"48.8272157767, 4.61145383959",48.8272157767,4.61145383959,18228,POINT(4.61145383959 48.8272157767)
443,Départementale,5153,,Office de tourisme de chaillol,"44.6888900905, 6.16982010891",44.6888900905,6.16982010891,1840,POINT(6.16982010891 44.6888900905)
5168,,51532,,,"49.1488670974, 3.97937404873",49.1488670974,3.97937404873,18286,POINT(3.97937404873 49.1488670974)
7049,,51535,,,"48.7238850993, 3.72347511643",48.7238850993,3.72347511643,18289,POINT(3.72347511643 48.7238850993)
7051,,51563,,,"48.8322484487, 3.74333157283",48.8322484487,3.74333157283,18313,POINT(3.74333157283 48.8322484487)
2988,,51573,,,"49.2496666793, 3.98795391117",49.2496666793,3.98795391117,18323,POINT(3.98795391117 49.2496666793)
5533,,51649,,,"48.728201078, 4.59222371874",48.728201078,4.59222371874,18395,POINT(4.59222371874 48.728201078)
5879,,51649,,,"48.728201078, 4.59222371874",48.728201078,4.59222371874,18395,POINT(4.59222371874 48.728201078)
